gene_id	uniprot_acc	uniprot_entry	pident	align_length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovs	quality_tier	description	source
SCF082_s3197_g39202	A0ABP0MVK5	A0ABP0MVK5_9DINO	100.000	669	0	0	1	2007	1	669	0.0	1291	2010	669	99	HIGH	Retrovirus-related Pol polyprotein from transposon TNT 1-94 (Fragment)	TrEMBL
SCF082_s3228_g39369	A0ABP0RXI9	A0ABP0RXI9_9DINO	100.000	390	0	0	1	1170	1	390	0.0	629	2604	867	55	MEDIUM	Reticulocyte-binding protein 2 homolog a	TrEMBL
SCF082_s3231_g39380	A0ABP0MYS9	A0ABP0MYS9_9DINO	100.000	592	0	0	1	1776	1	592	0.0	1192	1779	592	99	HIGH	Uncharacterized protein	TrEMBL
SCF082_s3404_g40123	A0ABP0N709	A0ABP0N709_9DINO	100.000	495	0	0	1	1485	1	495	0.0	897	1488	495	99	HIGH	Uncharacterized protein	TrEMBL
SCF082_s3482_g40434	A0ABP0NBU7	A0ABP0NBU7_9DINO	100.000	934	0	0	1	2802	1	934	0.0	1759	2805	934	99	HIGH	Uncharacterized protein (Fragment)	TrEMBL
SCF082_s3531_g40619	A0ABP0NEP4	A0ABP0NEP4_9DINO	100.000	606	0	0	1	1818	1	606	0.0	1159	1821	606	99	HIGH	Voltage-dependent N-type calcium channel subunit alpha-1B (Fragment)	TrEMBL
SCF082_s3687_g41185	A0ABP0NPH6	A0ABP0NPH6_9DINO	100.000	567	0	0	1	1701	1	567	0.0	1168	1704	567	99	HIGH	Uncharacterized protein	TrEMBL
SCF082_s3688_g41187	A0ABP0NNX0	A0ABP0NNX0_9DINO	100.000	567	0	0	1	1701	1	567	0.0	1167	1704	567	99	HIGH	Uncharacterized protein	TrEMBL
SCF082_s3718_g41285	A0ABP0NUG1	A0ABP0NUG1_9DINO	100.000	200	0	0	1	600	1	200	4.45e-146	413	603	200	99	HIGH	Uncharacterized protein	TrEMBL
SCF082_s3763_g41419	A0ABP0IYE3	A0ABP0IYE3_9DINO	100.000	509	0	0	1	1527	1	509	0.0	929	1566	521	98	HIGH	Uncharacterized protein	TrEMBL
SCF082_s4170_g42371	A0ABP0K2T4	A0ABP0K2T4_9DINO	100.000	185	0	0	1	555	1	185	8.97e-116	335	558	185	99	HIGH	Uncharacterized protein	TrEMBL
SCF082_s4227_g42502	A0ABP0PJ80	A0ABP0PJ80_9DINO	100.000	346	0	0	1	1038	1	346	0.0	712	1041	346	99	HIGH	Membrane protein	TrEMBL
SCF082_s4826_g43566	A0ABP0Q431	A0ABP0Q431_9DINO	100.000	120	0	0	1	360	1	120	3.96e-79	238	363	120	99	HIGH	Uncharacterized protein	TrEMBL
SCF082_s5541_g44494	A0ABP0QKT2	A0ABP0QKT2_9DINO	100.000	860	0	0	1	2580	1	860	0.0	1567	2583	860	99	HIGH	Uncharacterized protein	TrEMBL
SCF082_s6053_g44950	A0ABP0QY57	A0ABP0QY57_9DINO	100.000	142	0	0	1	426	1	142	6.40e-59	190	492	163	87	HIGH	C3H1-type domain-containing protein	TrEMBL
SCF082_s7745_g46314	A0ABP0RW50	A0ABP0RW50_9DINO	100.000	310	0	0	1	930	1	310	0.0	565	931	310	99	HIGH	Uncharacterized protein (Fragment)	TrEMBL
SCF082_s8246_g46612	A0ABP0S2B2	A0ABP0S2B2_9DINO	100.000	730	0	0	1	2190	1	730	0.0	1412	2190	730	100	HIGH	Uncharacterized protein (Fragment)	TrEMBL
SCF082_s8250_g46618	A0ABP0S294	A0ABP0S294_9DINO	100.000	502	0	0	1	1506	1	502	0.0	911	1509	502	99	HIGH	Uncharacterized protein	TrEMBL
SCF082_s8366_g46675	A0ABP0S4D7	A0ABP0S4D7_9DINO	100.000	126	0	0	1	378	1	126	4.88e-78	235	379	126	99	HIGH	Uncharacterized protein (Fragment)	TrEMBL
SCF082_s8376_g46681	A0ABP0S4I3	A0ABP0S4I3_9DINO	100.000	645	0	0	1	1935	1	645	0.0	1105	1938	645	99	HIGH	Uncharacterized protein	TrEMBL
SCF082_s12887_g48727	A0ABP0IAB3	A0ABP0IAB3_9DINO	100.000	361	0	0	1	1083	1	361	0.0	721	1086	361	99	HIGH	Lipase_3 domain-containing protein (Fragment)	TrEMBL
SCF082_s21136_g51270	A0ABP0KQM1	A0ABP0KQM1_9DINO	100.000	134	0	0	1	402	1	134	9.54e-96	281	405	134	99	HIGH	Uncharacterized protein (Fragment)	TrEMBL
SCF082_s21148_g51273	A0ABP0KQM1	A0ABP0KQM1_9DINO	100.000	134	0	0	1	402	1	134	9.54e-96	281	405	134	99	HIGH	Uncharacterized protein (Fragment)	TrEMBL
SCF082_s32311_g52799	A0ABP0MXF5	A0ABP0MXF5_9DINO	100.000	131	0	0	1	393	1	131	4.71e-87	258	396	131	99	HIGH	Uncharacterized protein	TrEMBL
SCF082_s35172_g53042	A0ABP0NGF5	A0ABP0NGF5_9DINO	100.000	153	0	0	1	459	1	153	9.53e-108	313	462	153	99	HIGH	Uncharacterized protein	TrEMBL
SCF082_s37838_g53214	A0ABP0NTX3	A0ABP0NTX3_9DINO	100.000	294	0	0	1	882	1	294	0.0	532	882	294	100	HIGH	Non-symbiotic hemoglobin 2 (BRAna GLB2) (Hb2) (Fragment)	TrEMBL
SCF082_s41815_g53418	A0ABP0PDL9	A0ABP0PDL9_9DINO	100.000	268	0	0	1	804	1	268	1.95e-158	450	804	268	100	HIGH	Uncharacterized protein (Fragment)	TrEMBL
